issue_id,issue_type,duplicate_group_id,object_id_1,object_id_2,distance_m,details,status
QI-00d5c3d2b6af,Без названия и адреса,,PHARM-6b173a660fcb,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-b648704912c6,Без названия и адреса,,PHARM-ab6c0107568a,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-99cb7a9ee79c,Без названия и адреса,,PHARM-fd73aef46a15,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-f71cc4dcb63b,Без названия и адреса,,PHARM-3af152270ef4,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-0d1d95b9469c,Без названия и адреса,,PHARM-1078ff4b46fc,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-e1782456929d,Без названия и адреса,,PHARM-14bd9f315a5b,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-6ac04bc59107,Без названия и адреса,,PHARM-0dc2636eb4b4,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-aa2d6138e0c3,Без названия и адреса,,PHARM-e984278784bc,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-7b217cb4f9bd,Без названия и адреса,,PHARM-8a8b3cb52376,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-b394541d00c8,Без названия и адреса,,PHARM-5733c01fc0a9,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-0fb8eb983f43,Без названия и адреса,,PHARM-c7092e986987,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-7ee87bfc0dee,Без названия и адреса,,PHARM-649a815dd258,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-ff2bd21f2b38,Без названия и адреса,,PHARM-1c940c9f1eaa,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-9449053f40bd,Без названия и адреса,,PHARM-ccce12b98091,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-879a7501af1d,Без названия и адреса,,PHARM-15a106c859a2,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-d2aa5b36e2ac,Без названия и адреса,,PHARM-dbd6786e85c4,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-a95ad74c0dc4,Без названия и адреса,,PHARM-fd93a1985493,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-7efd6f2b4ae9,Без названия и адреса,,PHARM-f2eac936d5ab,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-2503835e1658,Без названия и адреса,,PHARM-43838a83ce48,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-0b51f89d748c,Без названия и адреса,,PHARM-bf89c07b102c,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-99e2f55f81ce,Без названия и адреса,,PHARM-0b081c461c6d,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-acbeb8e05bf4,Без названия и адреса,,PHARM-132f96724c82,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-83226742af97,Без названия и адреса,,PHARM-722d9d038f65,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-ca7629c101ff,Без названия и адреса,,PHARM-51a6644119ae,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-b3b732c2f735,Без названия и адреса,,PHARM-80cd77cf11dc,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-9fa934751d22,Без названия и адреса,,PHARM-7400fda799d3,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
